Interpolation Weights at RHO-contact points:  donor = 01, receiver = 02 

   n     Hweight(1)   Hweight(2)   Hweight(3)   Hweight(4)       SUM       Idg   indxO   indxR    XIdgO       XIrg      XIdgR     Jdg   indxT    ETAdgO     ETArg      ETAdgT 
0000920  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    61    4597    4598   60.50000   60.50000   61.50000    55    4681   54.50000   54.50000   55.50000
0000921  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    61    4597    4598   60.50000   60.83333   61.50000    55    4681   54.50000   54.50000   55.50000
0000922  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4555    4556   18.50000   18.83333   19.50000    55    4639   54.50000   54.83333   55.50000
0000923  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4555    4556   18.50000   19.16667   19.50000    55    4639   54.50000   54.83333   55.50000
0000924  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4556    4557   19.50000   19.50000   20.50000    55    4640   54.50000   54.83333   55.50000
0000925  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4556    4557   19.50000   19.83333   20.50000    55    4640   54.50000   54.83333   55.50000
0000926  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    60    4596    4597   59.50000   60.16667   60.50000    55    4680   54.50000   54.83333   55.50000
0000927  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    61    4597    4598   60.50000   60.50000   61.50000    55    4681   54.50000   54.83333   55.50000
0000928  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    61    4597    4598   60.50000   60.83333   61.50000    55    4681   54.50000   54.83333   55.50000
0000929  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4555    4556   18.50000   18.83333   19.50000    55    4639   54.50000   55.16667   55.50000
0000930  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4555    4556   18.50000   19.16667   19.50000    55    4639   54.50000   55.16667   55.50000
0000931  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4556    4557   19.50000   19.50000   20.50000    55    4640   54.50000   55.16667   55.50000
0000932  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4556    4557   19.50000   19.83333   20.50000    55    4640   54.50000   55.16667   55.50000
0000933  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    60    4596    4597   59.50000   60.16667   60.50000    55    4680   54.50000   55.16667   55.50000
0000934  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    61    4597    4598   60.50000   60.50000   61.50000    55    4681   54.50000   55.16667   55.50000
0000935  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    61    4597    4598   60.50000   60.83333   61.50000    55    4681   54.50000   55.16667   55.50000
0000936  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4639    4640   18.50000   18.83333   19.50000    56    4723   55.50000   55.50000   56.50000
0000937  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4639    4640   18.50000   19.16667   19.50000    56    4723   55.50000   55.50000   56.50000
0000938  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4640    4641   19.50000   19.50000   20.50000    56    4724   55.50000   55.50000   56.50000
0000939  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4640    4641   19.50000   19.83333   20.50000    56    4724   55.50000   55.50000   56.50000
0000940  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    60    4680    4681   59.50000   60.16667   60.50000    56    4764   55.50000   55.50000   56.50000
0000941  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    61    4681    4682   60.50000   60.50000   61.50000    56    4765   55.50000   55.50000   56.50000
0000942  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    61    4681    4682   60.50000   60.83333   61.50000    56    4765   55.50000   55.50000   56.50000
0000943  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4639    4640   18.50000   18.83333   19.50000    56    4723   55.50000   55.83333   56.50000
0000944  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4639    4640   18.50000   19.16667   19.50000    56    4723   55.50000   55.83333   56.50000
0000945  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4640    4641   19.50000   19.50000   20.50000    56    4724   55.50000   55.83333   56.50000
0000946  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4640    4641   19.50000   19.83333   20.50000    56    4724   55.50000   55.83333   56.50000
0000947  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    60    4680    4681   59.50000   60.16667   60.50000    56    4764   55.50000   55.83333   56.50000
0000948  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    61    4681    4682   60.50000   60.50000   61.50000    56    4765   55.50000   55.83333   56.50000
0000949  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    61    4681    4682   60.50000   60.83333   61.50000    56    4765   55.50000   55.83333   56.50000
0000950  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4639    4640   18.50000   18.83333   19.50000    56    4723   55.50000   56.16667   56.50000
0000951  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4639    4640   18.50000   19.16667   19.50000    56    4723   55.50000   56.16667   56.50000
0000952  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4640    4641   19.50000   19.50000   20.50000    56    4724   55.50000   56.16667   56.50000
0000953  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4640    4641   19.50000   19.83333   20.50000    56    4724   55.50000   56.16667   56.50000
0000954  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    60    4680    4681   59.50000   60.16667   60.50000    56    4764   55.50000   56.16667   56.50000
0000955  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    61    4681    4682   60.50000   60.50000   61.50000    56    4765   55.50000   56.16667   56.50000
0000956  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    61    4681    4682   60.50000   60.83333   61.50000    56    4765   55.50000   56.16667   56.50000
0000957  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4723    4724   18.50000   18.83333   19.50000    57    4807   56.50000   56.50000   57.50000
0000958  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4723    4724   18.50000   19.16667   19.50000    57    4807   56.50000   56.50000   57.50000
0000959  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4724    4725   19.50000   19.50000   20.50000    57    4808   56.50000   56.50000   57.50000
0000960  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4724    4725   19.50000   19.83333   20.50000    57    4808   56.50000   56.50000   57.50000
0000961  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    60    4764    4765   59.50000   60.16667   60.50000    57    4848   56.50000   56.50000   57.50000
0000962  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    61    4765    4766   60.50000   60.50000   61.50000    57    4849   56.50000   56.50000   57.50000
0000963  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    61    4765    4766   60.50000   60.83333   61.50000    57    4849   56.50000   56.50000   57.50000
0000964  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4723    4724   18.50000   18.83333   19.50000    57    4807   56.50000   56.83333   57.50000
0000965  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4723    4724   18.50000   19.16667   19.50000    57    4807   56.50000   56.83333   57.50000
0000966  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4724    4725   19.50000   19.50000   20.50000    57    4808   56.50000   56.83333   57.50000
0000967  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4724    4725   19.50000   19.83333   20.50000    57    4808   56.50000   56.83333   57.50000
0000968  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    60    4764    4765   59.50000   60.16667   60.50000    57    4848   56.50000   56.83333   57.50000
0000969  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    61    4765    4766   60.50000   60.50000   61.50000    57    4849   56.50000   56.83333   57.50000
0000970  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    61    4765    4766   60.50000   60.83333   61.50000    57    4849   56.50000   56.83333   57.50000
0000971  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4723    4724   18.50000   18.83333   19.50000    57    4807   56.50000   57.16667   57.50000
0000972  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4723    4724   18.50000   19.16667   19.50000    57    4807   56.50000   57.16667   57.50000
0000973  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4724    4725   19.50000   19.50000   20.50000    57    4808   56.50000   57.16667   57.50000
0000974  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4724    4725   19.50000   19.83333   20.50000    57    4808   56.50000   57.16667   57.50000
0000975  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    60    4764    4765   59.50000   60.16667   60.50000    57    4848   56.50000   57.16667   57.50000
0000976  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    61    4765    4766   60.50000   60.50000   61.50000    57    4849   56.50000   57.16667   57.50000
0000977  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    61    4765    4766   60.50000   60.83333   61.50000    57    4849   56.50000   57.16667   57.50000
0000978  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4807    4808   18.50000   18.83333   19.50000    58    4891   57.50000   57.50000   58.50000
0000979  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4807    4808   18.50000   19.16667   19.50000    58    4891   57.50000   57.50000   58.50000
0000980  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4808    4809   19.50000   19.50000   20.50000    58    4892   57.50000   57.50000   58.50000
0000981  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4808    4809   19.50000   19.83333   20.50000    58    4892   57.50000   57.50000   58.50000
0000982  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    60    4848    4849   59.50000   60.16667   60.50000    58    4932   57.50000   57.50000   58.50000
0000983  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    61    4849    4850   60.50000   60.50000   61.50000    58    4933   57.50000   57.50000   58.50000
0000984  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    61    4849    4850   60.50000   60.83333   61.50000    58    4933   57.50000   57.50000   58.50000
0000985  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4807    4808   18.50000   18.83333   19.50000    58    4891   57.50000   57.83333   58.50000
0000986  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4807    4808   18.50000   19.16667   19.50000    58    4891   57.50000   57.83333   58.50000
0000987  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4808    4809   19.50000   19.50000   20.50000    58    4892   57.50000   57.83333   58.50000
0000988  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4808    4809   19.50000   19.83333   20.50000    58    4892   57.50000   57.83333   58.50000
0000989  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    60    4848    4849   59.50000   60.16667   60.50000    58    4932   57.50000   57.83333   58.50000
0000990  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    61    4849    4850   60.50000   60.50000   61.50000    58    4933   57.50000   57.83333   58.50000
0000991  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    61    4849    4850   60.50000   60.83333   61.50000    58    4933   57.50000   57.83333   58.50000
0000992  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4807    4808   18.50000   18.83333   19.50000    58    4891   57.50000   58.16667   58.50000
0000993  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4807    4808   18.50000   19.16667   19.50000    58    4891   57.50000   58.16667   58.50000
0000994  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4808    4809   19.50000   19.50000   20.50000    58    4892   57.50000   58.16667   58.50000
0000995  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4808    4809   19.50000   19.83333   20.50000    58    4892   57.50000   58.16667   58.50000
0000996  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    60    4848    4849   59.50000   60.16667   60.50000    58    4932   57.50000   58.16667   58.50000
0000997  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    61    4849    4850   60.50000   60.50000   61.50000    58    4933   57.50000   58.16667   58.50000
0000998  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    61    4849    4850   60.50000   60.83333   61.50000    58    4933   57.50000   58.16667   58.50000
0000999  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4891    4892   18.50000   18.83333   19.50000    59    4975   58.50000   58.50000   59.50000
0001000  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4891    4892   18.50000   19.16667   19.50000    59    4975   58.50000   58.50000   59.50000
0001001  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4892    4893   19.50000   19.50000   20.50000    59    4976   58.50000   58.50000   59.50000
0001002  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4892    4893   19.50000   19.83333   20.50000    59    4976   58.50000   58.50000   59.50000
0001003  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    60    4932    4933   59.50000   60.16667   60.50000    59    5016   58.50000   58.50000   59.50000
0001004  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    61    4933    4934   60.50000   60.50000   61.50000    59    5017   58.50000   58.50000   59.50000
0001005  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    61    4933    4934   60.50000   60.83333   61.50000    59    5017   58.50000   58.50000   59.50000
0001006  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4891    4892   18.50000   18.83333   19.50000    59    4975   58.50000   58.83333   59.50000
0001007  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4891    4892   18.50000   19.16667   19.50000    59    4975   58.50000   58.83333   59.50000
0001008  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4892    4893   19.50000   19.50000   20.50000    59    4976   58.50000   58.83333   59.50000
0001009  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4892    4893   19.50000   19.83333   20.50000    59    4976   58.50000   58.83333   59.50000
0001010  2.50000e-01  5.00000e-01  2.50000e-01  0.00000e+00  1.00000e+00    60    4932    4933   59.50000   60.16667   60.50000    59    5016   58.50000   58.83333   59.50000
0001011  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    61    4933    4934   60.50000   60.50000   61.50000    59    5017   58.50000   58.83333   59.50000
0001012  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    61    4933    4934   60.50000   60.83333   61.50000    59    5017   58.50000   58.83333   59.50000
0001013  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4891    4892   18.50000   18.83333   19.50000    59    4975   58.50000   59.16667   59.50000
0001014  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4891    4892   18.50000   19.16667   19.50000    59    4975   58.50000   59.16667   59.50000
0001015  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4892    4893   19.50000   19.50000   20.50000    59    4976   58.50000   59.16667   59.50000
0001016  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4892    4893   19.50000   19.83333   20.50000    59    4976   58.50000   59.16667   59.50000
0001017  1.42857e-01  2.85714e-01  5.71429e-01  0.00000e+00  1.00000e+00    60    4932    4933   59.50000   60.16667   60.50000    59    5016   58.50000   59.16667   59.50000
0001018  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    61    4933    4934   60.50000   60.50000   61.50000    59    5017   58.50000   59.16667   59.50000
