Interpolation Weights at V-contact points:  donor = 01, receiver = 02 

   n     Hweight(1)   Hweight(2)   Hweight(3)   Hweight(4)       SUM       Idg   indxO   indxR    XIdgO       XIrg      XIdgR     Jdg   indxT    ETAdgO     ETArg      ETAdgT 
0000834  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4136    4137   19.50000   19.83333   20.50000    51    4220   50.00000   50.66667   51.00000
0000835  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    60    4176    4177   59.50000   60.16667   60.50000    51    4260   50.00000   50.66667   51.00000
0000836  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    61    4177    4178   60.50000   60.50000   61.50000    51    4261   50.00000   50.66667   51.00000
0000837  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    61    4177    4178   60.50000   60.83333   61.50000    51    4261   50.00000   50.66667   51.00000
0000838  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4219    4220   18.50000   18.83333   19.50000    52    4303   51.00000   51.00000   52.00000
0000839  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4219    4220   18.50000   19.16667   19.50000    52    4303   51.00000   51.00000   52.00000
0000840  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4220    4221   19.50000   19.50000   20.50000    52    4304   51.00000   51.00000   52.00000
0000841  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4220    4221   19.50000   19.83333   20.50000    52    4304   51.00000   51.00000   52.00000
0000842  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    60    4260    4261   59.50000   60.16667   60.50000    52    4344   51.00000   51.00000   52.00000
0000843  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    61    4261    4262   60.50000   60.50000   61.50000    52    4345   51.00000   51.00000   52.00000
0000844  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    61    4261    4262   60.50000   60.83333   61.50000    52    4345   51.00000   51.00000   52.00000
0000845  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4219    4220   18.50000   18.83333   19.50000    52    4303   51.00000   51.33333   52.00000
0000846  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4219    4220   18.50000   19.16667   19.50000    52    4303   51.00000   51.33333   52.00000
0000847  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4220    4221   19.50000   19.50000   20.50000    52    4304   51.00000   51.33333   52.00000
0000848  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4220    4221   19.50000   19.83333   20.50000    52    4304   51.00000   51.33333   52.00000
0000849  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    60    4260    4261   59.50000   60.16667   60.50000    52    4344   51.00000   51.33333   52.00000
0000850  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    61    4261    4262   60.50000   60.50000   61.50000    52    4345   51.00000   51.33333   52.00000
0000851  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    61    4261    4262   60.50000   60.83333   61.50000    52    4345   51.00000   51.33333   52.00000
0000852  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4219    4220   18.50000   18.83333   19.50000    52    4303   51.00000   51.66667   52.00000
0000853  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4219    4220   18.50000   19.16667   19.50000    52    4303   51.00000   51.66667   52.00000
0000854  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4220    4221   19.50000   19.50000   20.50000    52    4304   51.00000   51.66667   52.00000
0000855  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4220    4221   19.50000   19.83333   20.50000    52    4304   51.00000   51.66667   52.00000
0000856  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    60    4260    4261   59.50000   60.16667   60.50000    52    4344   51.00000   51.66667   52.00000
0000857  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    61    4261    4262   60.50000   60.50000   61.50000    52    4345   51.00000   51.66667   52.00000
0000858  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    61    4261    4262   60.50000   60.83333   61.50000    52    4345   51.00000   51.66667   52.00000
0000859  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4303    4304   18.50000   18.83333   19.50000    53    4387   52.00000   52.00000   53.00000
0000860  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4303    4304   18.50000   19.16667   19.50000    53    4387   52.00000   52.00000   53.00000
0000861  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4304    4305   19.50000   19.50000   20.50000    53    4388   52.00000   52.00000   53.00000
0000862  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4304    4305   19.50000   19.83333   20.50000    53    4388   52.00000   52.00000   53.00000
0000863  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    60    4344    4345   59.50000   60.16667   60.50000    53    4428   52.00000   52.00000   53.00000
0000864  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    61    4345    4346   60.50000   60.50000   61.50000    53    4429   52.00000   52.00000   53.00000
0000865  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    61    4345    4346   60.50000   60.83333   61.50000    53    4429   52.00000   52.00000   53.00000
0000866  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4303    4304   18.50000   18.83333   19.50000    53    4387   52.00000   52.33333   53.00000
0000867  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4303    4304   18.50000   19.16667   19.50000    53    4387   52.00000   52.33333   53.00000
0000868  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4304    4305   19.50000   19.50000   20.50000    53    4388   52.00000   52.33333   53.00000
0000869  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4304    4305   19.50000   19.83333   20.50000    53    4388   52.00000   52.33333   53.00000
0000870  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    60    4344    4345   59.50000   60.16667   60.50000    53    4428   52.00000   52.33333   53.00000
0000871  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    61    4345    4346   60.50000   60.50000   61.50000    53    4429   52.00000   52.33333   53.00000
0000872  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    61    4345    4346   60.50000   60.83333   61.50000    53    4429   52.00000   52.33333   53.00000
0000873  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4303    4304   18.50000   18.83333   19.50000    53    4387   52.00000   52.66667   53.00000
0000874  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4303    4304   18.50000   19.16667   19.50000    53    4387   52.00000   52.66667   53.00000
0000875  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4304    4305   19.50000   19.50000   20.50000    53    4388   52.00000   52.66667   53.00000
0000876  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4304    4305   19.50000   19.83333   20.50000    53    4388   52.00000   52.66667   53.00000
0000877  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    60    4344    4345   59.50000   60.16667   60.50000    53    4428   52.00000   52.66667   53.00000
0000878  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    61    4345    4346   60.50000   60.50000   61.50000    53    4429   52.00000   52.66667   53.00000
0000879  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    61    4345    4346   60.50000   60.83333   61.50000    53    4429   52.00000   52.66667   53.00000
0000880  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4387    4388   18.50000   18.83333   19.50000    54    4471   53.00000   53.00000   54.00000
0000881  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4387    4388   18.50000   19.16667   19.50000    54    4471   53.00000   53.00000   54.00000
0000882  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4388    4389   19.50000   19.50000   20.50000    54    4472   53.00000   53.00000   54.00000
0000883  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4388    4389   19.50000   19.83333   20.50000    54    4472   53.00000   53.00000   54.00000
0000884  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    60    4428    4429   59.50000   60.16667   60.50000    54    4512   53.00000   53.00000   54.00000
0000885  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    61    4429    4430   60.50000   60.50000   61.50000    54    4513   53.00000   53.00000   54.00000
0000886  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    61    4429    4430   60.50000   60.83333   61.50000    54    4513   53.00000   53.00000   54.00000
0000887  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4387    4388   18.50000   18.83333   19.50000    54    4471   53.00000   53.33333   54.00000
0000888  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4387    4388   18.50000   19.16667   19.50000    54    4471   53.00000   53.33333   54.00000
0000889  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4388    4389   19.50000   19.50000   20.50000    54    4472   53.00000   53.33333   54.00000
0000890  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4388    4389   19.50000   19.83333   20.50000    54    4472   53.00000   53.33333   54.00000
0000891  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    60    4428    4429   59.50000   60.16667   60.50000    54    4512   53.00000   53.33333   54.00000
0000892  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    61    4429    4430   60.50000   60.50000   61.50000    54    4513   53.00000   53.33333   54.00000
0000893  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    61    4429    4430   60.50000   60.83333   61.50000    54    4513   53.00000   53.33333   54.00000
0000894  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4387    4388   18.50000   18.83333   19.50000    54    4471   53.00000   53.66667   54.00000
0000895  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4387    4388   18.50000   19.16667   19.50000    54    4471   53.00000   53.66667   54.00000
0000896  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4388    4389   19.50000   19.50000   20.50000    54    4472   53.00000   53.66667   54.00000
0000897  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4388    4389   19.50000   19.83333   20.50000    54    4472   53.00000   53.66667   54.00000
0000898  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    60    4428    4429   59.50000   60.16667   60.50000    54    4512   53.00000   53.66667   54.00000
0000899  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    61    4429    4430   60.50000   60.50000   61.50000    54    4513   53.00000   53.66667   54.00000
0000900  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    61    4429    4430   60.50000   60.83333   61.50000    54    4513   53.00000   53.66667   54.00000
0000901  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4471    4472   18.50000   18.83333   19.50000    55    4555   54.00000   54.00000   55.00000
0000902  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4471    4472   18.50000   19.16667   19.50000    55    4555   54.00000   54.00000   55.00000
0000903  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4472    4473   19.50000   19.50000   20.50000    55    4556   54.00000   54.00000   55.00000
0000904  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4472    4473   19.50000   19.83333   20.50000    55    4556   54.00000   54.00000   55.00000
0000905  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    60    4512    4513   59.50000   60.16667   60.50000    55    4596   54.00000   54.00000   55.00000
0000906  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    61    4513    4514   60.50000   60.50000   61.50000    55    4597   54.00000   54.00000   55.00000
0000907  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    61    4513    4514   60.50000   60.83333   61.50000    55    4597   54.00000   54.00000   55.00000
0000908  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4471    4472   18.50000   18.83333   19.50000    55    4555   54.00000   54.33333   55.00000
0000909  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4471    4472   18.50000   19.16667   19.50000    55    4555   54.00000   54.33333   55.00000
0000910  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4472    4473   19.50000   19.50000   20.50000    55    4556   54.00000   54.33333   55.00000
0000911  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4472    4473   19.50000   19.83333   20.50000    55    4556   54.00000   54.33333   55.00000
0000912  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    60    4512    4513   59.50000   60.16667   60.50000    55    4596   54.00000   54.33333   55.00000
0000913  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    61    4513    4514   60.50000   60.50000   61.50000    55    4597   54.00000   54.33333   55.00000
0000914  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    61    4513    4514   60.50000   60.83333   61.50000    55    4597   54.00000   54.33333   55.00000
0000915  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4471    4472   18.50000   18.83333   19.50000    55    4555   54.00000   54.66667   55.00000
0000916  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4471    4472   18.50000   19.16667   19.50000    55    4555   54.00000   54.66667   55.00000
0000917  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4472    4473   19.50000   19.50000   20.50000    55    4556   54.00000   54.66667   55.00000
0000918  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4472    4473   19.50000   19.83333   20.50000    55    4556   54.00000   54.66667   55.00000
0000919  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    60    4512    4513   59.50000   60.16667   60.50000    55    4596   54.00000   54.66667   55.00000
0000920  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    61    4513    4514   60.50000   60.50000   61.50000    55    4597   54.00000   54.66667   55.00000
0000921  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    61    4513    4514   60.50000   60.83333   61.50000    55    4597   54.00000   54.66667   55.00000
0000922  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4555    4556   18.50000   18.83333   19.50000    56    4639   55.00000   55.00000   56.00000
0000923  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4555    4556   18.50000   19.16667   19.50000    56    4639   55.00000   55.00000   56.00000
0000924  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4556    4557   19.50000   19.50000   20.50000    56    4640   55.00000   55.00000   56.00000
0000925  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4556    4557   19.50000   19.83333   20.50000    56    4640   55.00000   55.00000   56.00000
0000926  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    60    4596    4597   59.50000   60.16667   60.50000    56    4680   55.00000   55.00000   56.00000
0000927  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    61    4597    4598   60.50000   60.50000   61.50000    56    4681   55.00000   55.00000   56.00000
0000928  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    61    4597    4598   60.50000   60.83333   61.50000    56    4681   55.00000   55.00000   56.00000
0000929  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4555    4556   18.50000   18.83333   19.50000    56    4639   55.00000   55.33333   56.00000
0000930  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4555    4556   18.50000   19.16667   19.50000    56    4639   55.00000   55.33333   56.00000
0000931  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4556    4557   19.50000   19.50000   20.50000    56    4640   55.00000   55.33333   56.00000
0000932  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4556    4557   19.50000   19.83333   20.50000    56    4640   55.00000   55.33333   56.00000
